type,days_for_shipment__scheduled,benefit_per_order,late_delivery_risk,department_name,market,order_item_discount_rate,product_price,transaction_id
TRANSFER,4,16.20000076,0,Golf,LATAM,0.25,39.99000168,T355
TRANSFER,4,27.59000015,1,Golf,LATAM,0.25,39.99000168,T356
TRANSFER,4,12.75,0,Golf,LATAM,0.25,50,T357
TRANSFER,4,19,1,Outdoors,LATAM,0.01,31.98999977,T358
TRANSFER,4,13.69999981,0,Outdoors,LATAM,0.059999999,24.98999977,T359
TRANSFER,4,15.82999992,1,Outdoors,LATAM,0.100000001,19.98999977,T360
TRANSFER,4,26.44000053,1,Outdoors,LATAM,0.119999997,47.99000168,T361
TRANSFER,4,-45.88999939,0,Fitness,PacificAsia,0.200000003,327.75,T362
DEBIT,4,103.2399979,0,Fitness,PacificAsia,0.25,327.75,T363
DEBIT,2,81.94000244,1,Fitness,PacificAsia,0,327.75,T364
DEBIT,4,24.34000015,1,Fitness,PacificAsia,0.01,327.75,T365
PAYMENT,4,-36.29999924,0,Fitness,PacificAsia,0.02,327.75,T366
DEBIT,4,111.2699966,0,Fitness,PacificAsia,0.029999999,327.75,T367
TRANSFER,4,114.2099991,0,Fitness,PacificAsia,0.039999999,327.75,T368
PAYMENT,2,-71.30000305,1,Fitness,PacificAsia,0.050000001,327.75,T369
TRANSFER,4,37.16999817,1,Fitness,PacificAsia,0.059999999,327.75,T370
DEBIT,1,146.3099976,1,Fitness,PacificAsia,0.07,327.75,T371
TRANSFER,4,74.55999756,0,Fitness,PacificAsia,0.090000004,327.75,T372
DEBIT,4,59,0,Fitness,PacificAsia,0.100000001,327.75,T373
DEBIT,4,83.63999939,1,Fitness,PacificAsia,0.119999997,327.75,T374
TRANSFER,4,136.8699951,1,Fitness,PacificAsia,0.129999995,327.75,T375
DEBIT,4,20.88999939,0,Fitness,PacificAsia,0.150000006,327.75,T376
TRANSFER,4,-55.06000137,0,Fitness,PacificAsia,0.159999996,327.75,T377
TRANSFER,4,36.18000031,0,Fitness,PacificAsia,0.170000002,327.75,T378
PAYMENT,2,131.6900024,1,Fitness,PacificAsia,0.180000007,327.75,T379
PAYMENT,4,91.76999664,1,Fitness,PacificAsia,0.200000003,327.75,T380
TRANSFER,4,-163.9600067,0,Fitness,PacificAsia,0.25,327.75,T381
TRANSFER,4,144.2100067,0,Fitness,PacificAsia,0,327.75,T382
DEBIT,1,32.45000076,1,Fitness,PacificAsia,0.01,327.75,T383
DEBIT,1,93.15000153,1,Fitness,PacificAsia,0.02,327.75,T384
DEBIT,1,79.48000336,1,Fitness,PacificAsia,0.029999999,327.75,T385
TRANSFER,1,100.6800003,1,Fitness,PacificAsia,0.039999999,327.75,T386
TRANSFER,0,149.4499969,0,Fitness,PacificAsia,0.050000001,327.75,T387
PAYMENT,0,80.52999878,0,Fitness,PacificAsia,0.059999999,327.75,T388
CASH,0,-34.75,0,Fitness,PacificAsia,0.07,327.75,T389
TRANSFER,4,146.1399994,1,Fitness,PacificAsia,0.090000004,327.75,T390
PAYMENT,4,22.12000084,0,Fitness,PacificAsia,0.100000001,327.75,T391
TRANSFER,4,-447.0499878,0,Fitness,PacificAsia,0.119999997,327.75,T392
DEBIT,4,106.9300003,0,Fitness,PacificAsia,0.129999995,327.75,T393
DEBIT,4,-459.6700134,1,Fitness,PacificAsia,0.150000006,327.75,T394
TRANSFER,4,-61.93999863,0,Fitness,PacificAsia,0.159999996,327.75,T395
DEBIT,2,111.5299988,1,Fitness,PacificAsia,0.170000002,327.75,T396
DEBIT,4,131.6900024,0,Fitness,PacificAsia,0.180000007,327.75,T397
DEBIT,2,85.22000122,0,Fitness,PacificAsia,0.200000003,327.75,T398
PAYMENT,1,63.90999985,1,Fitness,PacificAsia,0.25,327.75,T399
DEBIT,2,-273.019989,1,Fitness,PacificAsia,0,327.75,T400
PAYMENT,2,-259.5799866,1,Fitness,PacificAsia,0.01,327.75,T401
DEBIT,4,20.23999977,0,Fitness,PacificAsia,0.02,327.75,T402
TRANSFER,4,111.2699966,0,Fitness,PacificAsia,0.029999999,327.75,T403
DEBIT,4,0,1,Fitness,PacificAsia,0.039999999,327.75,T404
PAYMENT,4,97.45999908,1,Fitness,PacificAsia,0.050000001,327.75,T405
PAYMENT,2,89.8199997,1,Fitness,PacificAsia,0.059999999,327.75,T406
TRANSFER,2,85.34999847,0,Fitness,PacificAsia,0.07,327.75,T407
TRANSFER,4,125.2699966,0,Fitness,PacificAsia,0.090000004,327.75,T408
PAYMENT,4,91.44000244,1,Fitness,PacificAsia,0.100000001,327.75,T409
TRANSFER,4,77.87000275,1,Fitness,PacificAsia,0.119999997,327.75,T410
PAYMENT,2,82.69000244,1,Fitness,PacificAsia,0.129999995,327.75,T411
TRANSFER,4,69.65000153,0,Fitness,PacificAsia,0.150000006,327.75,T412
DEBIT,4,134.8999939,0,Fitness,PacificAsia,0.159999996,327.75,T413
CASH,2,-199.3999939,1,Fitness,PacificAsia,0.170000002,327.75,T414
TRANSFER,2,-215,1,Fitness,PacificAsia,0.180000007,327.75,T415
PAYMENT,1,82.0699997,1,Fitness,PacificAsia,0.200000003,327.75,T416
CASH,1,76.94000244,1,Fitness,PacificAsia,0.25,327.75,T417
CASH,2,-540.789978,0,Fitness,PacificAsia,0,327.75,T418
DEBIT,2,-146.0099945,1,Fitness,PacificAsia,0.01,327.75,T419
PAYMENT,2,93.15000153,1,Fitness,PacificAsia,0.02,327.75,T420
DEBIT,1,149.4199982,1,Fitness,PacificAsia,0.029999999,327.75,T421
CASH,1,31.45999908,1,Fitness,PacificAsia,0.039999999,327.75,T422
PAYMENT,1,0,1,Fitness,PacificAsia,0.050000001,327.75,T423
PAYMENT,4,151.7599945,1,Fitness,PacificAsia,0.059999999,327.75,T424
PAYMENT,4,146.3099976,1,Fitness,PacificAsia,0.07,327.75,T425
DEBIT,4,20.87999916,0,Fitness,PacificAsia,0.090000004,327.75,T426
DEBIT,4,95.87000275,0,Fitness,PacificAsia,0.100000001,327.75,T427
CASH,4,135.5599976,0,Fitness,PacificAsia,0.119999997,327.75,T428
DEBIT,4,74.13999939,1,Fitness,PacificAsia,0.129999995,327.75,T429
CASH,4,78,1,Fitness,PacificAsia,0.150000006,327.75,T430
TRANSFER,4,-183.6300049,0,Fitness,PacificAsia,0.159999996,327.75,T431
DEBIT,4,98.75,0,Fitness,PacificAsia,0.170000002,327.75,T432
DEBIT,4,26.87999916,0,Fitness,PacificAsia,0.180000007,327.75,T433
DEBIT,4,91.76999664,1,Fitness,PacificAsia,0.200000003,327.75,T434
DEBIT,4,-180.1799927,1,Fitness,PacificAsia,0.25,327.75,T435
TRANSFER,4,-251.3800049,0,Fitness,PacificAsia,0,327.75,T436
CASH,4,-237.8399963,0,Fitness,PacificAsia,0.01,327.75,T437
TRANSFER,4,28.27000046,0,Fitness,PacificAsia,0.02,327.75,T438
DEBIT,4,87.43000031,1,Fitness,PacificAsia,0.029999999,327.75,T439
PAYMENT,4,82.75,1,Fitness,PacificAsia,0.039999999,327.75,T440
PAYMENT,2,116.7600021,1,Fitness,PacificAsia,0.050000001,327.75,T441
PAYMENT,2,148.6699982,1,Fitness,PacificAsia,0.059999999,327.75,T442
PAYMENT,1,-72.54000092,1,Fitness,PacificAsia,0.07,327.75,T443
DEBIT,2,146.1399994,1,Fitness,PacificAsia,0.090000004,327.75,T444
DEBIT,2,129.7899933,1,Fitness,PacificAsia,0.100000001,327.75,T445
DEBIT,2,112.4800034,1,Fitness,PacificAsia,0.119999997,327.75,T446
PAYMENT,0,76.98999786,1,Fitness,PacificAsia,0.129999995,327.75,T447
DEBIT,0,75.22000122,1,Fitness,PacificAsia,0.150000006,327.75,T448
DEBIT,0,123.8899994,1,Fitness,PacificAsia,0.159999996,327.75,T449
DEBIT,0,133.3000031,1,Fitness,PacificAsia,0.170000002,327.75,T450
CASH,0,90.83999634,1,Fitness,PacificAsia,0.180000007,327.75,T451
TRANSFER,0,-43.79000092,0,Fitness,PacificAsia,0.200000003,327.75,T452
DEBIT,0,92.18000031,1,Fitness,PacificAsia,0.25,327.75,T453
DEBIT,4,40.97000122,1,Fitness,PacificAsia,0,327.75,T454
DEBIT,4,45.43000031,1,Fitness,PacificAsia,0.01,327.75,T455
TRANSFER,4,144.5399933,0,Fitness,PacificAsia,0.02,327.75,T456
TRANSFER,4,31.79000092,0,Fitness,PacificAsia,0.029999999,327.75,T457
PAYMENT,2,57.59999847,1,Golf,LATAM,0.200000003,50,T458
PAYMENT,2,12.71000004,1,Golf,LATAM,0.25,50,T459
PAYMENT,2,95.62000275,0,Footwear,PacificAsia,0.150000006,99.98999786,T460
PAYMENT,2,35.33000183,1,Golf,PacificAsia,0.050000001,39.99000168,T461
PAYMENT,2,-19.12000084,1,Footwear,PacificAsia,0.150000006,99.98999786,T462
PAYMENT,2,28.51000023,1,Apparel,PacificAsia,0.01,59.99000168,T463
PAYMENT,2,12.96000004,1,Apparel,PacificAsia,0.039999999,59.99000168,T464
PAYMENT,2,36.22999954,0,Apparel,PacificAsia,0.059999999,59.99000168,T465
PAYMENT,2,6.21999979,0,Apparel,PacificAsia,0.090000004,59.99000168,T466
PAYMENT,2,-102.0299988,1,Apparel,PacificAsia,0.150000006,59.99000168,T467
PAYMENT,2,64.5,0,Golf,PacificAsia,0,50,T468
PAYMENT,2,44.15000153,1,Golf,PacificAsia,0.200000003,39.99000168,T469
PAYMENT,2,-4.110000134,1,Outdoors,PacificAsia,0.01,21.98999977,T470
PAYMENT,2,-57.56000137,1,Outdoors,PacificAsia,0.25,15.98999977,T471
PAYMENT,2,28.18000031,1,Apparel,USCA,0.129999995,59.99000168,T472
PAYMENT,2,34.41999817,1,Fitness,USCA,0.150000006,44.99000168,T473
PAYMENT,2,-215.4799957,0,Footwear,USCA,0.02,99.98999786,T474
PAYMENT,2,72.52999878,1,Footwear,USCA,0.07,99.98999786,T475
PAYMENT,2,53.54000092,1,Apparel,USCA,0.150000006,59.99000168,T476
PAYMENT,2,66.93000031,1,Golf,USCA,0.029999999,50,T477
PAYMENT,2,13.94999981,1,Golf,USCA,0.07,50,T478
PAYMENT,2,59.13000107,1,Footwear,Africa,0.159999996,99.98999786,T479
PAYMENT,2,42.99000168,0,Outdoors,Africa,0.039999999,31.98999977,T480
PAYMENT,2,138.5899963,1,Footwear,Europe,0.01,99.98999786,T481
PAYMENT,2,0,0,Footwear,Europe,0.01,31.98999977,T482
PAYMENT,2,141.1100006,0,Footwear,Europe,0.02,99.98999786,T483
PAYMENT,2,77.05000305,1,Apparel,Europe,0.050000001,59.99000168,T484
PAYMENT,2,58.45000076,1,Apparel,Europe,0.159999996,59.99000168,T485
PAYMENT,2,17.73999977,1,Apparel,Europe,0.159999996,59.99000168,T486
PAYMENT,2,-146.6000061,0,Golf,Europe,0,50,T487
PAYMENT,2,54.86999893,1,Golf,Europe,0.02,39.99000168,T488
PAYMENT,2,83.59999847,0,Golf,Europe,0.050000001,50,T489
PAYMENT,2,85.05000305,1,Golf,Europe,0.059999999,50,T490
PAYMENT,2,-148.8000031,0,Golf,Europe,0.07,50,T491
PAYMENT,2,-33.91999817,1,Golf,Europe,0.090000004,39.99000168,T492
PAYMENT,2,68.40000153,1,Golf,Europe,0.100000001,50,T493
PAYMENT,2,37.11000061,0,Golf,Europe,0.200000003,39.99000168,T494
PAYMENT,2,-25.48999977,1,Outdoors,Europe,0.150000006,24.98999977,T495
PAYMENT,2,186.1000061,0,Footwear,LATAM,0.01,99.98999786,T496
PAYMENT,2,38.41999817,1,Footwear,LATAM,0.150000006,99.98999786,T497
PAYMENT,2,131.0299988,1,Footwear,LATAM,0.159999996,99.98999786,T498
PAYMENT,2,93.58000183,1,Apparel,LATAM,0,59.99000168,T499
PAYMENT,2,-25.5,1,Apparel,LATAM,0.150000006,59.99000168,T500
PAYMENT,2,98.76999664,1,Apparel,LATAM,0.159999996,59.99000168,T501
PAYMENT,2,90.72000122,1,Golf,LATAM,0.059999999,50,T502
PAYMENT,2,61.18000031,1,Golf,LATAM,0.150000006,39.99000168,T503
PAYMENT,2,-115.5999985,0,Golf,LATAM,0.150000006,50,T504
PAYMENT,2,50.95000076,1,Outdoors,LATAM,0.02,51.99000168,T505
PAYMENT,2,-69.90000153,1,Outdoors,PacificAsia,0.059999999,24.98999977,T506
PAYMENT,2,14.13000011,1,Apparel,PacificAsia,0.050000001,59.99000168,T507
PAYMENT,2,84.23000336,1,Apparel,PacificAsia,0.100000001,59.99000168,T508
PAYMENT,2,51.15999985,1,Apparel,PacificAsia,0.180000007,59.99000168,T509
PAYMENT,2,51.90000153,0,Golf,PacificAsia,0.039999999,39.99000168,T510
PAYMENT,2,62.40000153,1,Golf,PacificAsia,0.039999999,50,T511
PAYMENT,2,3.799999952,1,Golf,PacificAsia,0.050000001,39.99000168,T512
PAYMENT,2,90.72000122,1,Golf,PacificAsia,0.059999999,50,T513
PAYMENT,2,13.11999989,1,Golf,PacificAsia,0.180000007,39.99000168,T514
PAYMENT,2,50.84000015,0,Golf,PacificAsia,0.180000007,50,T515
PAYMENT,2,-76.76999664,1,Outdoors,PacificAsia,0.039999999,24.98999977,T516
PAYMENT,2,76.36000061,1,Golf,USCA,0.170000002,50,T517
PAYMENT,2,36.74000168,1,Footwear,USCA,0.01,31.98999977,T518
PAYMENT,2,102.2900009,1,Apparel,USCA,0.129999995,59.99000168,T519
PAYMENT,2,95.98000336,1,Apparel,USCA,0.200000003,59.99000168,T520
PAYMENT,2,67.48999786,1,Apparel,USCA,0.25,59.99000168,T521
PAYMENT,2,-53.99000168,1,Apparel,USCA,0.25,59.99000168,T522
PAYMENT,2,56.33000183,1,Apparel,USCA,0.25,59.99000168,T523
PAYMENT,2,48.04000092,1,Golf,USCA,0.090000004,39.99000168,T524
PAYMENT,2,52.70000076,1,Golf,USCA,0.150000006,50,T525
PAYMENT,2,-652.4299927,1,Footwear,Africa,0.129999995,99.98999786,T526
PAYMENT,2,76.90000153,1,Golf,Africa,0.090000004,50,T527
PAYMENT,2,174.9799957,1,Footwear,Europe,0,99.98999786,T528
PAYMENT,2,114.3899994,0,Footwear,Europe,0.119999997,99.98999786,T529
PAYMENT,2,136.75,1,Apparel,Europe,0.029999999,59.99000168,T530
PAYMENT,2,18.67000008,1,Apparel,Europe,0.170000002,59.99000168,T531
PAYMENT,2,84.15000153,1,Apparel,Europe,0.170000002,59.99000168,T532
PAYMENT,2,-67.63999939,1,Apparel,Europe,0.180000007,59.99000168,T533
PAYMENT,2,50.95000076,0,Golf,Europe,0.02,39.99000168,T534
PAYMENT,2,102.3799973,1,Golf,Europe,0.090000004,50,T535
PAYMENT,2,29.25,1,Golf,Europe,0.100000001,50,T536
PAYMENT,2,58.5,0,Golf,Europe,0.100000001,50,T537
PAYMENT,2,-33.83000183,1,Golf,Europe,0.100000001,39.99000168,T538
PAYMENT,2,84.37999725,1,Golf,Europe,0.100000001,50,T539
PAYMENT,2,-170,1,Golf,Europe,0.150000006,50,T540
PAYMENT,2,78.62999725,1,Golf,Europe,0.150000006,50,T541
PAYMENT,2,-72.62999725,0,Golf,Europe,0.170000002,70,T542
PAYMENT,2,-5.130000114,1,Golf,Europe,0.180000007,50,T543
PAYMENT,2,25.20999908,0,Outdoors,Europe,0.029999999,19.98999977,T544
PAYMENT,2,112.8000031,0,Golf,LATAM,0.039999999,50,T545
PAYMENT,2,6.809999943,1,Footwear,LATAM,0.01,31.98999977,T546
DEBIT,2,105.5999985,1,Footwear,Europe,0.119999997,399.9899902,T547
DEBIT,2,40.88999939,0,Footwear,Europe,0.129999995,99.98999786,T548
DEBIT,2,-1.389999986,1,Footwear,Europe,0.159999996,27.98999977,T549
DEBIT,2,144.4400024,1,Apparel,Europe,0,461.480011,T550
DEBIT,2,48.09999847,1,Apparel,Europe,0,129.9900055,T551
DEBIT,2,144,1,Apparel,Europe,0,299.9899902,T552
DEBIT,2,11.18000031,1,Apparel,Europe,0,129.9900055,T553
DEBIT,2,-9.75,1,Apparel,Europe,0,129.9900055,T554
DEBIT,2,-23.79000092,1,Apparel,Europe,0,129.9900055,T555
DEBIT,2,24.44000053,1,Apparel,Europe,0,129.9900055,T556
DEBIT,2,29.70000076,1,Apparel,Europe,0.01,59.99000168,T557
DEBIT,2,114.2200012,1,Apparel,Europe,0.01,461.480011,T558
DEBIT,2,61.77000046,1,Apparel,Europe,0.01,129.9900055,T559
DEBIT,2,16.72999954,1,Apparel,Europe,0.01,129.9900055,T560
DEBIT,2,16.72999954,1,Apparel,Europe,0.01,129.9900055,T561
DEBIT,2,-11.0699997,0,Apparel,Europe,0.01,129.9900055,T562
DEBIT,2,-90.08000183,1,Apparel,Europe,0.01,129.9900055,T563
DEBIT,2,46.70999908,0,Apparel,Europe,0.01,129.9900055,T564
DEBIT,2,22.84000015,0,Apparel,Europe,0.01,461.480011,T565
DEBIT,2,34.75,1,Apparel,Europe,0.01,129.9900055,T566
DEBIT,2,41.8199997,1,Apparel,Europe,0.01,129.9900055,T567
DEBIT,2,34.75,1,Apparel,Europe,0.01,129.9900055,T568
DEBIT,2,-103.8799973,1,Apparel,Europe,0.02,59.99000168,T569
DEBIT,2,53.5,0,Apparel,Europe,0.02,129.9900055,T570
DEBIT,2,12.73999977,0,Apparel,Europe,0.02,129.9900055,T571
DEBIT,2,-45.09000015,1,Apparel,Europe,0.02,59.99000168,T572
DEBIT,2,63.04999924,1,Apparel,Europe,0.029999999,129.9900055,T573
DEBIT,2,-79.8199997,0,Apparel,Europe,0.029999999,129.9900055,T574
DEBIT,2,15.13000011,1,Apparel,Europe,0.029999999,59.99000168,T575
DEBIT,2,32.77999878,0,Apparel,Europe,0.029999999,129.9900055,T576
DEBIT,2,37.83000183,1,Apparel,Europe,0.029999999,129.9900055,T577
DEBIT,2,52.40999985,1,Apparel,Europe,0.039999999,129.9900055,T578
DEBIT,2,12.47999954,1,Apparel,Europe,0.039999999,129.9900055,T579
DEBIT,2,-90.47000122,1,Apparel,Europe,0.039999999,129.9900055,T580
DEBIT,2,54.90999985,1,Apparel,Europe,0.039999999,129.9900055,T581
DEBIT,2,-28.07999992,1,Apparel,Europe,0.039999999,129.9900055,T582
DEBIT,2,21.37000084,1,Apparel,Europe,0.050000001,59.99000168,T583
DEBIT,2,56.50999832,1,Apparel,Europe,0.059999999,129.9900055,T584
DEBIT,2,28.35000038,1,Apparel,Europe,0.059999999,59.99000168,T585
DEBIT,2,-24.5699997,1,Apparel,Europe,0.059999999,129.9900055,T586
DEBIT,2,58.95999908,1,Apparel,Europe,0.059999999,129.9900055,T587
DEBIT,2,7.739999771,1,Apparel,Europe,0.059999999,129.9900055,T588
DEBIT,2,55.27999878,1,Apparel,Europe,0.059999999,129.9900055,T589
DEBIT,2,42.31000137,1,Apparel,Europe,0.07,129.9900055,T590
DEBIT,2,42.31000137,0,Apparel,Europe,0.07,129.9900055,T591
DEBIT,2,36.27000046,1,Apparel,Europe,0.07,129.9900055,T592
DEBIT,2,28.38999939,1,Apparel,Europe,0.090000004,129.9900055,T593
DEBIT,2,-90.73000336,1,Apparel,Europe,0.090000004,129.9900055,T594
DEBIT,2,36.66999817,1,Apparel,Europe,0.090000004,129.9900055,T595
DEBIT,2,8.869999886,1,Apparel,Europe,0.090000004,129.9900055,T596
DEBIT,2,54.40999985,1,Apparel,Europe,0.090000004,129.9900055,T597
DEBIT,2,33.11999893,1,Apparel,Europe,0.090000004,129.9900055,T598
DEBIT,2,56.15999985,1,Apparel,Europe,0.100000001,129.9900055,T599
DEBIT,2,32.75999832,1,Apparel,Europe,0.100000001,129.9900055,T600
DEBIT,2,16.37999916,1,Apparel,Europe,0.100000001,129.9900055,T601
DEBIT,2,17.8199997,0,Apparel,Europe,0.100000001,59.99000168,T602
DEBIT,2,-80.98999786,1,Apparel,Europe,0.100000001,59.99000168,T603
DEBIT,2,29.73999977,1,Apparel,Europe,0.119999997,129.9900055,T604
DEBIT,2,7.210000038,1,Apparel,Europe,0.119999997,129.9900055,T605
DEBIT,2,33.16999817,1,Apparel,Europe,0.119999997,129.9900055,T606
DEBIT,2,56.04999924,0,Apparel,Europe,0.119999997,129.9900055,T607
DEBIT,2,-34.3199997,1,Apparel,Europe,0.119999997,129.9900055,T608
DEBIT,2,53.75999832,1,Apparel,Europe,0.119999997,129.9900055,T609
DEBIT,2,36.75,1,Apparel,Europe,0.129999995,129.9900055,T610
DEBIT,2,30.53000069,1,Apparel,Europe,0.129999995,129.9900055,T611
DEBIT,2,-33.93000031,1,Apparel,Europe,0.129999995,129.9900055,T612
DEBIT,2,42.40999985,1,Apparel,Europe,0.129999995,129.9900055,T613
DEBIT,2,33.93000031,1,Apparel,Europe,0.129999995,129.9900055,T614
DEBIT,2,-8.720000267,1,Apparel,Europe,0.129999995,59.99000168,T615
DEBIT,2,52.02000046,1,Apparel,Europe,0.129999995,129.9900055,T616
DEBIT,2,-33.93000031,1,Apparel,Europe,0.129999995,129.9900055,T617
DEBIT,2,36.75,1,Apparel,Europe,0.129999995,129.9900055,T618
DEBIT,2,35.40000153,1,Apparel,Europe,0.129999995,129.9900055,T619
DEBIT,2,14.27999973,1,Apparel,Europe,0.150000006,59.99000168,T620
DEBIT,2,28.72999954,1,Apparel,Europe,0.150000006,129.9900055,T621
DEBIT,2,27.62000084,1,Apparel,Europe,0.150000006,129.9900055,T622
DEBIT,2,13.26000023,1,Apparel,Europe,0.150000006,129.9900055,T623
DEBIT,2,145.6999969,1,Apparel,Europe,0.150000006,357.1000061,T624
DEBIT,2,37.34999847,1,Apparel,Europe,0.150000006,129.9900055,T625
DEBIT,2,35.90999985,1,Apparel,Europe,0.150000006,129.9900055,T626
DEBIT,2,50.83000183,1,Apparel,Europe,0.150000006,129.9900055,T627
DEBIT,2,30.94000053,1,Apparel,Europe,0.150000006,129.9900055,T628
DEBIT,2,34.18000031,1,Apparel,Europe,0.159999996,129.9900055,T629
DEBIT,2,49.13999939,1,Apparel,Europe,0.159999996,129.9900055,T630
DEBIT,2,29.47999954,1,Apparel,Europe,0.159999996,129.9900055,T631
DEBIT,2,13.60999966,1,Apparel,Europe,0.159999996,59.99000168,T632
DEBIT,2,145.3699951,1,Apparel,Europe,0.159999996,461.480011,T633
DEBIT,2,32.75999832,0,Apparel,Europe,0.159999996,129.9900055,T634
DEBIT,2,0,1,Apparel,Europe,0.159999996,129.9900055,T635
DEBIT,2,32.36999893,1,Apparel,Europe,0.170000002,129.9900055,T636
TRANSFER,4,127.5500031,1,Apparel,LATAM,0.059999999,59.99000168,T637
TRANSFER,4,5.460000038,1,Apparel,LATAM,0.090000004,59.99000168,T638
TRANSFER,4,2.700000048,1,Apparel,LATAM,0.100000001,59.99000168,T639
TRANSFER,4,108.2200012,1,Apparel,LATAM,0.119999997,59.99000168,T640
TRANSFER,4,95.01999664,0,Apparel,LATAM,0.119999997,59.99000168,T641
TRANSFER,4,49.06000137,0,Apparel,LATAM,0.129999995,59.99000168,T642
TRANSFER,4,71.38999939,1,Apparel,LATAM,0.150000006,59.99000168,T643
TRANSFER,4,47.86999893,0,Apparel,LATAM,0.159999996,59.99000168,T644
TRANSFER,4,28.12999916,1,Apparel,LATAM,0.170000002,59.99000168,T645
TRANSFER,4,62.99000168,0,Apparel,LATAM,0.25,59.99000168,T646
TRANSFER,4,59.99000168,0,Golf,LATAM,0,39.99000168,T647
TRANSFER,4,90.75,1,Golf,LATAM,0,50,T648
TRANSFER,4,34.99000168,0,Golf,LATAM,0,39.99000168,T649
TRANSFER,4,24.75,1,Golf,LATAM,0.01,50,T650
TRANSFER,4,39.15000153,0,Golf,LATAM,0.01,70,T651
TRANSFER,4,-58.31000137,0,Golf,LATAM,0.02,50,T652
TRANSFER,4,42.88000107,1,Golf,LATAM,0.02,25,T653
TRANSFER,4,-36.84000015,0,Golf,LATAM,0.02,39.99000168,T654
TRANSFER,4,7.449999809,1,Golf,LATAM,0.02,39.99000168,T655
TRANSFER,4,48,0,Golf,LATAM,0.039999999,50,T656
TRANSFER,4,-52.08000183,1,Golf,LATAM,0.039999999,50,T657
TRANSFER,4,78,0,Golf,LATAM,0.039999999,50,T658
TRANSFER,4,116.3799973,0,Golf,LATAM,0.050000001,50,T659
TRANSFER,4,42.52999878,0,Golf,LATAM,0.059999999,50,T660
TRANSFER,4,62.97999954,0,Golf,LATAM,0.100000001,39.99000168,T661
TRANSFER,4,58.79999924,0,Golf,LATAM,0.129999995,39.99000168,T662
TRANSFER,4,-40.45999908,1,Golf,LATAM,0.129999995,50,T663
TRANSFER,4,38.27999878,0,Golf,LATAM,0.129999995,50,T664
TRANSFER,4,27.19000053,0,Golf,LATAM,0.129999995,50,T665
TRANSFER,4,-31.87999916,1,Golf,LATAM,0.150000006,50,T666
TRANSFER,4,59.5,0,Golf,LATAM,0.150000006,50,T667
TRANSFER,4,13.26000023,0,Golf,LATAM,0.150000006,39.99000168,T668
TRANSFER,4,33.59000015,0,Golf,LATAM,0.159999996,39.99000168,T669
TRANSFER,4,60.90000153,0,Golf,LATAM,0.159999996,50,T670
TRANSFER,4,-245.9400024,1,Golf,LATAM,0.180000007,39.99000168,T671
TRANSFER,4,58,1,Golf,LATAM,0.200000003,50,T672
TRANSFER,4,30.79999924,0,Golf,LATAM,0.200000003,70,T673
TRANSFER,4,18,0,Outdoors,LATAM,0,47.99000168,T674
TRANSFER,4,55.09999847,0,Outdoors,LATAM,0.02,24.98999977,T675
TRANSFER,4,-14.27999973,1,Outdoors,LATAM,0.039999999,47.99000168,T676
TRANSFER,4,31.87999916,0,Outdoors,LATAM,0.059999999,24.98999977,T677
TRANSFER,4,53.43999863,1,Outdoors,LATAM,0.090000004,24.98999977,T678
TRANSFER,4,4.53000021,0,Outdoors,LATAM,0.100000001,15.98999977,T679
TRANSFER,4,11.85999966,0,Outdoors,LATAM,0.159999996,24.98999977,T680
TRANSFER,4,35.61999893,0,Apparel,LATAM,0.050000001,59.99000168,T681
TRANSFER,4,76.43000031,0,Apparel,LATAM,0.090000004,59.99000168,T682
TRANSFER,4,40.49000168,0,Apparel,LATAM,0.100000001,59.99000168,T683
TRANSFER,4,127.4800034,0,Apparel,LATAM,0.150000006,59.99000168,T684
TRANSFER,4,118.0599976,0,Apparel,LATAM,0.180000007,59.99000168,T685
TRANSFER,4,-89.98999786,0,Apparel,LATAM,0.25,59.99000168,T686
TRANSFER,4,87.27999878,0,Golf,LATAM,0.029999999,39.99000168,T687
TRANSFER,4,87.12000275,0,Golf,LATAM,0.039999999,50,T688
TRANSFER,4,60.75,0,Golf,LATAM,0.100000001,50,T689
TRANSFER,4,102.3799973,0,Golf,LATAM,0.100000001,70,T690
TRANSFER,4,74.36000061,0,Golf,LATAM,0.119999997,50,T691
TRANSFER,4,-190.6499939,0,Golf,LATAM,0.180000007,30,T692
TRANSFER,4,98,0,Golf,LATAM,0.200000003,50,T693
TRANSFER,4,52.49000168,0,Golf,LATAM,0.25,39.99000168,T694
TRANSFER,4,-101.2399979,0,Footwear,PacificAsia,0.100000001,99.98999786,T695
TRANSFER,4,63.74000168,0,Footwear,PacificAsia,0.150000006,99.98999786,T696
TRANSFER,4,101.2399979,0,Footwear,PacificAsia,0.25,99.98999786,T697
TRANSFER,4,13.55000019,0,Fitness,PacificAsia,0.119999997,34.99000168,T698
TRANSFER,4,47.99000168,1,Footwear,PacificAsia,0,31.98999977,T699
TRANSFER,4,-34.95000076,1,Footwear,PacificAsia,0,30,T700
TRANSFER,4,151.9799957,0,Footwear,PacificAsia,0.050000001,99.98999786,T701
TRANSFER,4,-283.4700012,0,Footwear,PacificAsia,0.059999999,99.98999786,T702
TRANSFER,4,145.5299988,0,Footwear,PacificAsia,0.07,99.98999786,T703
TRANSFER,4,-790.4199829,0,Footwear,PacificAsia,0.07,99.98999786,T704
